id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,assist,keyPass,Squad,Position
2822774195,596,15,2,70,5,6hbfgdczbi3yg4sdpqgtu6s,1,9.4,98.4,2025-06-15T03:37:24.991Z,2025-06-15T03:37:39Z,"[{'id': 5771867285, 'qualifierId': 103, 'value': '17.1'}, {'id': 5771867283, 'qualifierId': 102, 'value': '48.4'}, {'id': 5771867287, 'qualifierId': 146, 'value': '97.8'}, {'id': 5771867279, 'qualifierId': 55, 'value': '595'}, {'id': 5771867131, 'qualifierId': 328}, {'id': 5771867127, 'qualifierId': 71}, {'id': 5771867125, 'qualifierId': 15}, {'id': 5771867289, 'qualifierId': 147, 'value': '49.1'}, {'id': 5771867293, 'qualifierId': 233, 'value': '555'}, {'id': 5771867123, 'qualifierId': 24}, {'id': 5771867053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771867277, 'qualifierId': 154}, {'id': 5771867273, 'qualifierId': 78}, {'id': 5771867275, 'qualifierId': 29}]",6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,Angel City,Home
2822774171,555,10,2,70,5,b4fbmos00gxtk8qnaqsm392p5,1,3.2,49.0,2025-06-15T03:37:25.091Z,2025-06-15T03:37:39Z,"[{'id': 5771866987, 'qualifierId': 177}, {'id': 5771866989, 'qualifierId': 179}, {'id': 5771866925, 'qualifierId': 182}, {'id': 5771867297, 'qualifierId': 233, 'value': '596'}, {'id': 5771866927, 'qualifierId': 56, 'value': 'Back'}]",3qj9t05behkav9okd8n2wywh5,C. Murphy,,,North Carolina Courage,Away
2822774183,556,52,2,70,5,b4fbmos00gxtk8qnaqsm392p5,1,3.2,49.0,2025-06-15T03:37:25.101Z,2025-06-15T03:37:27Z,[],3qj9t05behkav9okd8n2wywh5,C. Murphy,,,North Carolina Courage,Away
2822774241,558,1,2,70,24,b4fbmos00gxtk8qnaqsm392p5,1,7.5,49.0,2025-06-15T03:37:43.699Z,2025-06-15T03:37:45Z,"[{'id': 5771867387, 'qualifierId': 213, 'value': '0.94'}, {'id': 5771867395, 'qualifierId': 287}, {'id': 5771867389, 'qualifierId': 1}, {'id': 5771867393, 'qualifierId': 189}, {'id': 5771867385, 'qualifierId': 212, 'value': '34.8'}, {'id': 5771867383, 'qualifierId': 141, 'value': '90.2'}, {'id': 5771867377, 'qualifierId': 123}, {'id': 5771867381, 'qualifierId': 140, 'value': '27.1'}, {'id': 5771867379, 'qualifierId': 56, 'value': 'Back'}]",3qj9t05behkav9okd8n2wywh5,C. Murphy,,,North Carolina Courage,Away
2822774253,559,1,2,70,26,b4fbmos00gxtk8qnaqsm392p5,0,27.7,90.5,2025-06-15T03:37:46.067Z,2025-06-15T03:37:46Z,"[{'id': 5771867439, 'qualifierId': 213, 'value': '5.98'}, {'id': 5771867429, 'qualifierId': 155}, {'id': 5771867437, 'qualifierId': 212, 'value': '27.9'}, {'id': 5771867435, 'qualifierId': 141, 'value': '78.4'}, {'id': 5771867433, 'qualifierId': 140, 'value': '53.1'}, {'id': 5771867431, 'qualifierId': 56, 'value': 'Center'}]",cqpdeqi0psfadqsgejcvdqqne,M. Berkely,,,North Carolina Courage,Away
2822774257,598,1,2,70,27,6hbfgdczbi3yg4sdpqgtu6s,1,42.6,24.9,2025-06-15T03:37:46.995Z,2025-06-15T03:37:48Z,"[{'id': 5771867465, 'qualifierId': 213, 'value': '0.08'}, {'id': 5771867463, 'qualifierId': 212, 'value': '5.9'}, {'id': 5771867457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771867459, 'qualifierId': 140, 'value': '48.2'}, {'id': 5771867455, 'qualifierId': 3}, {'id': 5771867461, 'qualifierId': 141, 'value': '25.6'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774261,599,49,2,70,28,6hbfgdczbi3yg4sdpqgtu6s,1,48.2,24.3,2025-06-15T03:37:48.387Z,2025-06-15T03:37:48Z,[],3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,Angel City,Home
2822774281,600,1,2,70,29,6hbfgdczbi3yg4sdpqgtu6s,1,45.7,22.8,2025-06-15T03:37:48.627Z,2025-06-15T03:37:52Z,"[{'id': 5771867597, 'qualifierId': 213, 'value': '3.98'}, {'id': 5771867589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771867595, 'qualifierId': 212, 'value': '17.1'}, {'id': 5771867593, 'qualifierId': 141, 'value': '4.1'}, {'id': 5771867591, 'qualifierId': 140, 'value': '34.8'}]",3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,Angel City,Home
2822774291,601,1,2,70,33,6hbfgdczbi3yg4sdpqgtu6s,1,35.1,6.4,2025-06-15T03:37:52.643Z,2025-06-15T03:37:55Z,"[{'id': 5771867651, 'qualifierId': 213, 'value': '1.81'}, {'id': 5771867649, 'qualifierId': 212, 'value': '17.4'}, {'id': 5771867647, 'qualifierId': 141, 'value': '31.3'}, {'id': 5771867643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771867645, 'qualifierId': 140, 'value': '31.1'}]",9b94qn8vkpl0e7ujskes2m7d,M. Moriya,,,Angel City,Home
2822774303,602,1,2,70,35,6hbfgdczbi3yg4sdpqgtu6s,1,31.1,31.3,2025-06-15T03:37:55.331Z,2025-06-15T03:37:56Z,"[{'id': 5771867705, 'qualifierId': 212, 'value': '11.5'}, {'id': 5771867701, 'qualifierId': 140, 'value': '28.9'}, {'id': 5771867703, 'qualifierId': 141, 'value': '47.8'}, {'id': 5771867707, 'qualifierId': 213, 'value': '1.77'}, {'id': 5771867699, 'qualifierId': 56, 'value': 'Back'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774321,603,1,2,70,36,6hbfgdczbi3yg4sdpqgtu6s,1,29.0,47.8,2025-06-15T03:37:56.306Z,2025-06-15T03:38:00Z,"[{'id': 5771867805, 'qualifierId': 212, 'value': '16.0'}, {'id': 5771867801, 'qualifierId': 140, 'value': '32.9'}, {'id': 5771867803, 'qualifierId': 141, 'value': '25.0'}, {'id': 5771867807, 'qualifierId': 213, 'value': '4.97'}, {'id': 5771867799, 'qualifierId': 56, 'value': 'Back'}]",6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,Angel City,Home
2822774341,604,1,2,70,40,6hbfgdczbi3yg4sdpqgtu6s,1,35.4,23.1,2025-06-15T03:38:00.291Z,2025-06-15T03:38:04Z,"[{'id': 5771867909, 'qualifierId': 213, 'value': '5.16'}, {'id': 5771867907, 'qualifierId': 212, 'value': '15.3'}, {'id': 5771867905, 'qualifierId': 141, 'value': '2.8'}, {'id': 5771867901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5771867903, 'qualifierId': 140, 'value': '41.7'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774347,605,1,2,70,44,6hbfgdczbi3yg4sdpqgtu6s,1,42.1,2.5,2025-06-15T03:38:04.451Z,2025-06-15T03:38:05Z,"[{'id': 5771867937, 'qualifierId': 141, 'value': '3.7'}, {'id': 5771867939, 'qualifierId': 212, 'value': '24.1'}, {'id': 5771867941, 'qualifierId': 213, 'value': '0.03'}, {'id': 5771867935, 'qualifierId': 140, 'value': '65.0'}, {'id': 5771867933, 'qualifierId': 56, 'value': 'Right'}]",6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,Angel City,Home
